partida_id,rodata,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios
6690,19,Avai,11.95945945945946,3.2739726027397262,0.4847297297297297,409.43243243243245,0.7902702702702702,14.635135135135135,0,0,0,0
6690,19,Athletico-PR,13.117647058823529,4.385542168674699,0.5105882352941177,435.6941176470588,0.8134117647058824,15.48235294117647,0,0,0,0
6693,19,Gremio,22.0,10.0,0.64,628.0,0.88,10.0,0,0,1,15
6693,19,Goias,12.0,4.0,0.36,365.0,0.84,10.0,1,0,0,4
6694,19,Fluminense,12.0,2.0,0.49,429.0,0.84,19.0,4,0,2,3
6694,19,Corinthians,13.0,3.0,0.51,439.0,0.88,12.0,1,0,1,6
6692,19,Bahia,11.0,3.0,0.54,383.0,0.81,16.0,1,0,5,5
6692,19,Fortaleza,9.0,1.0,0.46,336.0,0.77,11.0,1,0,0,7
6695,19,CSA,7.0,2.0,0.28,206.0,0.57,16.0,3,0,1,3
6695,19,Sao Paulo,33.0,6.0,0.72,523.0,0.86,14.0,1,0,3,11
6696,20,Sao Paulo,17.0,7.0,0.46,383.0,0.76,23.0,1,0,2,11
6696,20,Botafogo-RJ,14.0,5.0,0.54,442.0,0.82,14.0,3,0,2,1
6697,20,Flamengo,13.0,5.0,0.59,487.0,0.85,14.0,2,0,0,4
6697,20,Cruzeiro,9.0,3.0,0.41,351.0,0.8,9.0,2,0,3,1
6698,20,Corinthians,15.0,3.0,0.49,396.0,0.83,12.0,2,0,2,4
6698,20,Bahia,9.0,3.0,0.51,419.0,0.84,15.0,4,0,1,3
6699,20,Gremio,12.0,6.0,0.42,346.0,0.74,15.0,4,0,0,2
6699,20,Santos,18.0,5.0,0.58,468.0,0.82,13.0,1,0,0,9
6700,20,Chapecoense,8.0,2.0,0.36,303.0,0.71,19.0,4,0,0,3
6700,20,Internacional,14.0,3.0,0.64,527.0,0.84,12.0,0,0,3,8
6703,20,Vasco,12.214285714285714,4.072727272727272,0.46625,394.64285714285717,0.7967857142857142,15.544642857142858,0,0,0,0
6703,20,Athletico-PR,13.117647058823529,4.385542168674699,0.5105882352941177,435.6941176470588,0.8134117647058824,15.48235294117647,0,0,0,0
6701,20,Palmeiras,14.0,3.0,0.57,459.0,0.83,11.0,1,0,4,5
6701,20,Fortaleza,12.0,1.0,0.43,346.0,0.78,16.0,4,0,1,5
6702,20,Ceara,23.0,9.0,0.55,399.0,0.79,9.0,2,0,1,11
6702,20,CSA,12.0,5.0,0.45,322.0,0.75,20.0,1,0,4,6
6704,20,Goias,11.0,5.0,0.28,231.0,0.77,16.0,4,1,1,4
6704,20,Fluminense,8.0,2.0,0.72,572.0,0.87,10.0,0,0,1,8
6705,20,Atletico-MG,14.0,4.0,0.64,558.0,0.82,14.0,1,0,1,10
6705,20,Avai,11.0,7.0,0.36,318.0,0.72,11.0,3,0,2,4
6706,21,Cruzeiro,14.0,3.0,0.54,461.0,0.78,17.0,3,0,2,3
6706,21,Ceara,19.0,8.0,0.46,402.0,0.75,18.0,2,0,1,8
6707,21,Bahia,19.0,3.0,0.58,509.0,0.86,17.0,1,0,0,5
6707,21,Botafogo-RJ,3.0,1.0,0.42,377.0,0.8,9.0,0,1,1,1
6708,21,Flamengo,21.0,7.0,0.73,594.0,0.88,16.0,1,0,1,6
6708,21,Internacional,3.0,2.0,0.27,232.0,0.72,6.0,1,2,3,1
6709,21,Sao Paulo,13.0,4.0,0.73,543.0,0.83,21.0,2,0,4,10
6709,21,Goias,3.0,3.0,0.27,212.0,0.6,24.0,4,0,0,0
6710,21,CSA,11.0,4.0,0.3,295.0,0.82,13.0,1,0,0,2
6710,21,Palmeiras,17.0,11.0,0.7,694.0,0.91,13.0,0,0,0,5
6711,21,Santos,19.0,7.0,0.53,467.0,0.83,15.0,2,1,1,5
6711,21,Fluminense,13.0,3.0,0.47,418.0,0.8,12.0,2,2,2,1
6712,21,Avai,11.0,4.0,0.48,538.0,0.89,9.0,1,0,0,2
6712,21,Gremio,11.0,8.0,0.52,585.0,0.89,18.0,1,0,0,6
6713,21,Fortaleza,11.0,3.0,0.34,321.0,0.79,8.0,0,0,1,7
6713,21,Athletico-PR,20.0,9.0,0.66,607.0,0.89,11.0,3,0,0,11
6716,22,Sao Paulo,8.0,1.0,0.38,334.0,0.73,27.0,4,0,3,2
6716,22,Flamengo,17.0,8.0,0.62,531.0,0.84,20.0,3,0,2,9
6717,22,Corinthians,10.0,7.0,0.55,455.0,0.81,16.0,3,0,2,5
6717,22,Vasco,15.0,2.0,0.45,382.0,0.78,23.0,5,0,4,2
6721,22,Chapecoense,11.938053097345133,3.4220183486238533,0.4416814159292035,353.57522123893807,0.7653097345132743,15.584070796460177,0,0,0,0
6721,22,Athletico-PR,13.117647058823529,4.385542168674699,0.5105882352941177,435.6941176470588,0.8134117647058824,15.48235294117647,0,0,0,0
6718,22,CSA,9.0,2.0,0.37,338.0,0.76,12.0,2,0,2,4
6718,22,Santos,12.0,5.0,0.63,572.0,0.87,13.0,0,1,1,10
6719,22,Palmeiras,12.0,5.0,0.46,403.0,0.82,17.0,2,0,1,3
6719,22,Internacional,18.0,6.0,0.54,455.0,0.85,28.0,3,0,0,3
6720,22,Gremio,15.0,4.0,0.53,531.0,0.87,9.0,4,0,1,6
6720,22,Fluminense,12.0,5.0,0.47,481.0,0.85,17.0,1,0,0,2
6722,22,Ceara,8.0,1.0,0.38,315.0,0.73,12.0,2,0,1,8
6722,22,Atletico-MG,25.0,6.0,0.62,515.0,0.85,13.0,0,0,0,5
6723,22,Avai,14.0,4.0,0.56,481.0,0.82,16.0,1,0,4,7
6723,22,Bahia,6.0,2.0,0.44,393.0,0.76,16.0,2,0,1,5
6724,22,Fortaleza,16.0,3.0,0.45,410.0,0.85,15.0,3,0,1,5
6724,22,Botafogo-RJ,6.0,2.0,0.55,502.0,0.84,12.0,2,0,1,1
6725,22,Goias,8.0,2.0,0.33,252.0,0.66,20.0,0,0,0,0
6725,22,Cruzeiro,11.0,1.0,0.67,505.0,0.83,19.0,3,0,2,9
6714,21,Vasco,16.0,5.0,0.45,338.0,0.78,22.0,2,0,2,7
6714,21,Atletico-MG,14.0,3.0,0.55,404.0,0.8,18.0,3,0,1,5
6715,21,Corinthians,12.0,2.0,0.45,336.0,0.75,15.0,2,0,2,7
6715,21,Chapecoense,14.0,4.0,0.55,397.0,0.79,19.0,3,0,1,9
6726,23,Santos,8.0,4.0,0.58,423.0,0.81,17.0,2,1,1,2
6726,23,Vasco,16.0,2.0,0.42,285.0,0.73,15.0,4,0,1,8
6727,23,Fortaleza,7.0,2.0,0.38,300.0,0.8,14.0,2,0,0,3
6727,23,Sao Paulo,19.0,8.0,0.62,478.0,0.89,15.0,3,0,0,9
6728,23,Gremio,18.0,4.0,0.65,609.0,0.88,12.0,3,0,3,10
6728,23,Corinthians,13.0,2.0,0.35,338.0,0.81,12.0,2,0,0,5
6729,23,Bahia,14.0,4.0,0.46,413.0,0.83,9.0,2,0,1,4
6729,23,Athletico-PR,13.0,5.0,0.54,491.0,0.83,14.0,3,0,1,4
6730,23,Cruzeiro,16.0,5.0,0.53,470.0,0.81,18.0,5,0,0,3
6730,23,Internacional,12.0,2.0,0.47,440.0,0.82,14.0,3,0,1,3
6731,23,Chapecoense,5.0,1.0,0.36,298.0,0.65,16.0,1,0,3,1
6731,23,Flamengo,24.0,5.0,0.64,520.0,0.82,20.0,0,0,2,8
6733,23,Atletico-MG,11.0,5.0,0.33,254.0,0.72,20.0,4,0,1,2
6733,23,Palmeiras,19.0,7.0,0.67,506.0,0.88,12.0,3,0,2,17
6734,23,Botafogo-RJ,11.0,5.0,0.46,410.0,0.79,20.0,4,0,3,5
6734,23,Fluminense,12.0,5.0,0.54,481.0,0.86,20.0,1,0,3,2
6732,23,Ceara,23.0,5.0,0.58,411.0,0.85,7.0,1,0,2,15
6732,23,Goias,9.0,3.0,0.42,314.0,0.72,12.0,0,0,1,9
6735,23,Avai,17.0,1.0,0.71,593.0,0.88,11.0,3,0,1,8
6735,23,CSA,15.0,6.0,0.29,242.0,0.72,10.0,3,0,1,4
6737,24,Goias,18.0,4.0,0.57,446.0,0.83,18.0,2,0,1,5
6737,24,Botafogo-RJ,12.0,7.0,0.43,348.0,0.76,29.0,4,0,2,5
6736,24,CSA,14.0,4.0,0.3,259.0,0.71,16.0,2,0,0,3
6736,24,Internacional,14.0,2.0,0.7,593.0,0.88,9.0,2,0,4,11
6738,24,Chapecoense,16.0,5.0,0.47,397.0,0.83,17.0,2,0,1,6
6738,24,Fortaleza,10.0,5.0,0.53,446.0,0.84,18.0,4,0,4,2
6740,24,Ceara,10.0,5.0,0.31,293.0,0.76,19.0,3,0,1,4
6740,24,Gremio,11.0,4.0,0.69,641.0,0.9,11.0,0,0,1,4
6739,24,Sao Paulo,8.0,2.0,0.6,565.0,0.86,15.0,1,0,2,5
6739,24,Bahia,14.0,6.0,0.4,378.0,0.82,10.0,2,0,3,3
6741,24,Cruzeiro,17.0,8.0,0.51,459.0,0.77,17.0,4,0,3,2
6741,24,Fluminense,9.0,4.345945945945946,0.49,460.0,0.8,18.0,3,0,0,5
6742,24,Palmeiras,13.0,3.0,0.43,364.0,0.84,13.0,2,1,0,3
6742,24,Santos,15.0,6.0,0.57,474.0,0.88,16.0,1,0,3,2
6743,24,Corinthians,11.746031746031745,3.967741935483871,0.5337037037037037,479.22222222222223,0.8237566137566138,13.211640211640212,0,0,0,0
6743,24,Athletico-PR,13.117647058823529,4.385542168674699,0.5105882352941177,435.6941176470588,0.8134117647058824,15.48235294117647,0,0,0,0
6744,24,Vasco,12.0,4.0,0.44,419.0,0.78,11.0,1,0,1,6
6744,24,Avai,16.0,2.0,0.56,505.0,0.83,18.0,1,0,0,7
6745,24,Atletico-MG,5.0,2.0,0.33,318.0,0.72,9.0,3,0,1,2
6745,24,Flamengo,19.0,6.0,0.67,630.0,0.89,10.0,0,0,0,9
6746,25,CSA,8.0,2.0,0.51,376.0,0.78,21.0,3,0,1,2
6746,25,Goias,14.0,3.0,0.49,365.0,0.77,17.0,2,0,2,4
6747,25,Bahia,17.0,6.0,0.51,447.0,0.84,15.0,1,0,0,7
6747,25,Fluminense,13.0,3.0,0.49,434.0,0.82,11.0,0,0,1,4
6748,25,Botafogo-RJ,6.0,4.123287671232877,0.51,422.0,0.82,13.0,2,0,0,2
6748,25,Palmeiras,18.0,7.0,0.49,413.0,0.8,22.0,2,0,2,7
6750,25,Flamengo,15.095238095238095,5.650793650793651,0.5875661375661375,504.44444444444446,0.845026455026455,15.037037037037036,0,0,0,0
6750,25,Athletico-PR,13.117647058823529,4.385542168674699,0.5105882352941177,435.6941176470588,0.8134117647058824,15.48235294117647,0,0,0,0
6749,25,Santos,11.0,3.0,0.54,492.0,0.81,18.0,3,0,2,3
6749,25,Internacional,13.0,1.0,0.46,420.0,0.81,16.0,2,0,8,9
6752,25,Fortaleza,7.0,2.0,0.41,301.0,0.78,19.0,3,1,1,3
6752,25,Vasco,16.0,5.0,0.59,406.0,0.8,14.0,2,0,1,10
6751,25,Avai,13.0,5.0,0.43,368.0,0.76,16.0,3,0,3,0
6751,25,Ceara,25.0,6.0,0.57,449.0,0.82,16.0,1,0,2,11
6753,25,Corinthians,3.0,2.0,0.45,467.0,0.85,10.0,1,0,0,1
6753,25,Sao Paulo,17.0,3.0,0.55,568.0,0.88,9.0,0,0,2,2
6754,25,Gremio,14.0,6.0,0.57,526.0,0.85,8.0,1,0,2,4
6754,25,Atletico-MG,22.0,4.0,0.43,394.0,0.78,17.0,4,1,0,4
6755,25,Cruzeiro,18.0,6.0,0.39,331.0,0.78,13.0,1,0,0,7
6755,25,Chapecoense,22.0,8.0,0.61,484.0,0.83,12.0,1,0,0,9
6756,26,CSA,10.0,5.0,0.42,358.0,0.82,18.0,3,0,2,1
6756,26,Atletico-MG,21.0,7.0,0.58,498.0,0.84,13.0,2,1,0,7
6757,26,Gremio,18.0,6.0,0.63,554.0,0.9,13.0,3,0,1,10
6757,26,Bahia,13.0,6.0,0.37,337.0,0.81,15.0,2,0,0,6
6758,26,Flamengo,11.0,4.0,0.7,462.0,0.87,16.0,3,0,2,12
6758,26,Fortaleza,6.0,3.0,0.3,203.0,0.69,8.0,1,0,2,4
6759,26,Sao Paulo,8.0,2.0,0.6,558.0,0.84,16.0,2,0,1,2
6759,26,Cruzeiro,11.0,2.0,0.4,363.0,0.8,18.0,2,0,3,4
6760,26,Chapecoense,7.0,2.0,0.28,222.0,0.59,14.0,3,1,0,4
6760,26,Palmeiras,30.0,8.0,0.72,547.0,0.86,15.0,1,0,5,12
6762,26,Vasco,16.0,8.0,0.36,275.0,0.74,15.0,1,0,1,3
6762,26,Botafogo-RJ,10.0,3.0,0.64,485.0,0.83,11.0,0,0,2,7
6761,26,Corinthians,17.0,5.0,0.56,411.0,0.84,16.0,4,0,0,5
6761,26,Goias,20.0,4.0,0.44,305.0,0.76,10.0,2,2,2,5
6765,26,Fluminense,12.91005291005291,4.345945945945946,0.5342857142857143,464.7989417989418,0.8263492063492064,13.883597883597883,0,0,0,0
6765,26,Athletico-PR,13.117647058823529,4.385542168674699,0.5105882352941177,435.6941176470588,0.8134117647058824,15.48235294117647,0,0,0,0
6764,26,Ceara,11.0,3.0,0.32,228.0,0.69,11.0,4,0,2,7
6764,26,Santos,16.0,4.0,0.68,493.0,0.84,15.0,3,0,3,5
6763,26,Internacional,26.0,10.0,0.71,675.0,0.89,16.0,3,0,2,8
6763,26,Avai,17.0,6.0,0.29,273.0,0.75,7.0,1,1,0,6
6766,27,Fortaleza,10.0,5.0,0.4,341.0,0.8,13.0,4,0,1,1
6766,27,Gremio,13.0,4.0,0.6,504.0,0.88,17.0,1,1,0,8
6767,27,Cruzeiro,14.0,5.0,0.45,394.0,0.75,18.0,1,0,0,4
6767,27,Corinthians,13.0,4.0,0.55,463.0,0.85,15.0,3,0,0,4
6768,27,Internacional,19.0,7.0,0.71,605.0,0.88,14.0,3,0,2,12
6768,27,Vasco,9.0,3.0,0.29,250.0,0.73,12.0,1,0,0,3
6769,27,Avai,6.0,1.0,0.22,206.0,0.62,11.0,1,1,1,0
6769,27,Sao Paulo,22.0,7.0,0.78,682.0,0.89,23.0,4,0,2,12
6770,27,Santos,11.0,1.0,0.7,504.0,0.83,14.0,4,0,1,7
6770,27,Atletico-MG,9.0,4.0,0.3,224.0,0.68,24.0,3,0,1,3
6771,27,Fluminense,10.0,4.0,0.53,408.0,0.86,13.0,5,0,1,7
6771,27,Flamengo,16.0,7.0,0.47,364.0,0.81,23.0,3,0,0,10
6772,27,Goias,21.0,8.0,0.51,314.0,0.82,14.0,5,0,2,9
6772,27,Chapecoense,12.0,4.0,0.49,311.0,0.81,23.0,2,0,1,6
6773,27,Athletico-PR,14.0,6.0,0.53,432.0,0.79,23.0,1,0,0,2
6773,27,Palmeiras,8.0,2.0,0.47,407.0,0.8,11.0,2,0,4,1
6774,27,Bahia,12.0,4.0,0.48,384.0,0.77,14.0,2,0,4,6
6774,27,Ceara,13.0,6.0,0.52,405.0,0.77,11.0,3,0,1,17
6775,27,Botafogo-RJ,17.0,5.0,0.43,389.0,0.88,18.0,2,0,2,4
6775,27,CSA,8.0,3.0,0.57,511.0,0.87,16.0,1,1,2,3
6780,28,Fortaleza,12.509933774834437,4.263513513513513,0.47456953642384103,385.94039735099335,0.7980132450331126,14.695364238410596,0,0,0,0
6780,28,Cruzeiro,13.04109589041096,4.112676056338028,0.5208219178082192,459.8082191780822,0.8217808219178082,14.780821917808218,0,0,0,0
6776,28,Corinthians,14.0,5.0,0.36,285.0,0.72,20.0,3,0,0,4
6776,28,Santos,19.0,3.0,0.64,502.0,0.82,12.0,1,0,5,3
6777,28,Ceara,17.0,4.0,0.64,544.0,0.84,11.0,3,0,3,11
6777,28,Vasco,8.0,3.0,0.36,321.0,0.75,14.0,3,0,0,3
6778,28,Internacional,17.0,6.0,0.44,388.0,0.79,11.0,5,0,2,4
6778,28,Bahia,13.0,5.0,0.56,470.0,0.78,16.0,1,0,1,6
6779,28,Fluminense,26.0,8.0,0.68,563.0,0.86,11.0,1,0,0,5
6779,28,Chapecoense,13.0,5.0,0.32,258.0,0.7,14.0,4,0,0,5
6781,28,Goias,11.785714285714286,3.706422018348624,0.41250000000000003,326.75892857142856,0.755625,15.544642857142858,0,0,0,0
6781,28,Athletico-PR,13.117647058823529,4.385542168674699,0.5105882352941177,435.6941176470588,0.8134117647058824,15.48235294117647,0,0,0,0
6782,28,Botafogo-RJ,9.0,2.0,0.47,441.0,0.86,9.0,2,0,0,7
6782,28,Gremio,21.0,10.0,0.53,497.0,0.86,13.0,3,0,1,5
6783,28,Atletico-MG,9.0,3.0,0.39,353.0,0.79,11.0,0,0,4,6
6783,28,Sao Paulo,16.0,6.0,0.61,543.0,0.85,9.0,0,0,3,6
6784,28,Palmeiras,16.0,4.0,0.63,463.0,0.82,17.0,2,0,2,5
6784,28,Avai,11.0,6.0,0.37,266.0,0.65,18.0,3,0,0,6
6785,28,CSA,7.0,4.0,0.36,351.0,0.82,13.0,2,0,5,2
6785,28,Flamengo,18.0,7.0,0.64,605.0,0.9,20.0,1,0,1,6
6786,29,Sao Paulo,14.0,4.0,0.69,581.0,0.87,14.0,0,0,0,3
6786,29,Palmeiras,19.0,8.0,0.31,267.0,0.75,12.0,0,0,1,6
6788,29,Chapecoense,10.0,3.0,0.29,207.0,0.62,10.0,3,0,0,2
6788,29,Atletico-MG,20.0,1.0,0.71,475.0,0.81,15.0,3,0,2,18
6787,29,Avai,11.0,3.0,0.51,431.0,0.83,20.0,4,1,0,3
6787,29,Fortaleza,11.0,6.0,0.49,448.0,0.81,10.0,1,0,0,4
6790,29,Gremio,9.0,4.0,0.57,496.0,0.83,13.0,2,0,0,4
6790,29,Vasco,16.0,1.0,0.43,363.0,0.8,9.0,2,0,0,10
6789,29,Fluminense,21.0,4.0,0.72,686.0,0.87,8.0,1,0,2,10
6789,29,Ceara,10.0,5.0,0.28,275.0,0.78,12.0,1,0,1,4
6791,29,Corinthians,12.0,2.0,0.56,469.0,0.85,10.0,2,0,2,3
6791,29,CSA,10.0,5.0,0.44,371.0,0.81,17.0,6,0,1,5
6792,29,Santos,19.0,5.0,0.62,450.0,0.84,17.0,5,0,3,4
6792,29,Bahia,3.0,1.0,0.38,290.0,0.7,26.0,3,0,1,0
6793,29,Flamengo,12.0,6.0,0.63,386.0,0.8,15.0,3,1,0,9
6793,29,Goias,18.0,4.0,0.37,227.0,0.7,18.0,5,0,4,3
6794,29,Internacional,14.0,4.0,0.55,484.0,0.81,14.0,3,0,1,3
6794,29,Athletico-PR,10.0,3.0,0.45,405.0,0.78,22.0,2,0,0,5
6795,29,Cruzeiro,6.0,3.0,0.43,328.0,0.69,15.0,3,0,1,4
6795,29,Botafogo-RJ,20.0,4.0,0.57,406.0,0.8,15.0,1,0,1,12
6796,30,Fortaleza,18.0,6.0,0.59,433.0,0.85,18.0,3,0,1,7
6796,30,Atletico-MG,16.0,6.0,0.41,290.0,0.78,19.0,2,1,2,7
6798,30,Ceara,13.0,5.0,0.44,395.0,0.86,19.0,2,0,2,5
6798,30,Palmeiras,9.0,2.0,0.56,493.0,0.88,14.0,2,0,2,7
6797,30,Fluminense,20.0,4.0,0.67,610.0,0.87,7.0,2,0,2,8
6797,30,Vasco,12.0,1.0,0.33,308.0,0.76,12.0,3,0,1,3
6799,30,Sao Paulo,12.0,6.0,0.62,528.0,0.89,11.0,2,0,2,2
6799,30,Chapecoense,27.0,8.0,0.38,313.0,0.85,19.0,2,0,0,6
6801,30,CSA,11.2,3.3823529411764706,0.3957142857142857,342.48571428571427,0.7768571428571429,15.314285714285715,0,0,0,0
6801,30,Athletico-PR,13.117647058823529,4.385542168674699,0.5105882352941177,435.6941176470588,0.8134117647058824,15.48235294117647,0,0,0,0
6800,30,Corinthians,7.0,4.0,0.31,293.0,0.72,10.0,1,0,2,2
6800,30,Flamengo,16.0,5.0,0.69,636.0,0.88,12.0,0,0,1,8
6802,30,Gremio,21.0,9.0,0.59,518.0,0.87,16.0,2,0,1,5
6802,30,Internacional,5.0,4.590425531914893,0.41,359.0,0.81,16.0,2,1,0,3
6803,30,Botafogo-RJ,13.0,6.0,0.37,278.0,0.7,8.0,0,0,0,8
6803,30,Santos,23.0,12.0,0.63,480.0,0.83,16.0,1,0,1,9
6804,30,Bahia,13.0,3.0,0.36,270.0,0.77,11.0,0,0,3,5
6804,30,Cruzeiro,17.0,5.0,0.64,489.0,0.89,16.0,2,1,4,3
6805,30,Goias,23.0,6.0,0.48,354.0,0.8,19.0,1,0,0,4
6805,30,Avai,12.0,4.0,0.52,401.0,0.81,19.0,3,0,0,3
6809,31,Athletico-PR,13.117647058823529,4.385542168674699,0.5105882352941177,435.6941176470588,0.8134117647058824,15.48235294117647,0,0,0,0
6809,31,Cruzeiro,13.04109589041096,4.112676056338028,0.5208219178082192,459.8082191780822,0.8217808219178082,14.780821917808218,0,0,0,0
6806,31,Fortaleza,15.0,8.0,0.41,388.0,0.85,9.0,3,0,1,6
6806,31,Corinthians,15.0,6.0,0.59,559.0,0.88,18.0,2,0,1,2
6807,31,Atletico-MG,26.0,11.0,0.53,380.0,0.8,15.0,0,0,4,10
6807,31,Goias,7.0,3.0,0.47,350.0,0.77,16.0,2,0,1,8
6808,31,Santos,9.0,3.0,0.53,412.0,0.78,11.0,2,1,2,6
6808,31,Avai,13.0,4.0,0.47,359.0,0.76,19.0,4,1,0,8
6810,31,Palmeiras,20.0,6.0,0.55,374.0,0.78,27.0,4,0,1,6
6810,31,Vasco,8.0,3.0,0.45,309.0,0.72,17.0,7,1,1,3
6811,31,Chapecoense,7.0,2.0,0.33,247.0,0.68,16.0,3,0,1,4
6811,31,Bahia,23.0,7.0,0.67,483.0,0.84,20.0,1,0,3,6
6812,31,Internacional,16.0,3.0,0.6,593.0,0.87,11.0,2,0,1,4
6812,31,Ceara,9.0,4.0,0.4,413.0,0.8,8.0,2,0,3,6
6813,31,Sao Paulo,21.0,4.0,0.57,612.0,0.89,6.0,2,0,0,2
6813,31,Fluminense,5.0,4.0,0.43,475.0,0.86,16.0,1,0,1,2
6814,31,Flamengo,18.0,3.0,0.71,497.0,0.86,14.0,2,0,0,10
6814,31,Botafogo-RJ,6.0,2.0,0.29,207.0,0.57,16.0,4,1,0,1
6815,31,Gremio,19.0,3.0,0.65,646.0,0.92,15.0,3,0,0,11
6815,31,CSA,9.0,3.0,0.35,354.0,0.86,16.0,2,0,1,3
6816,32,Goias,9.0,2.0,0.43,344.0,0.78,19.0,4,0,2,5
6816,32,Santos,17.0,11.0,0.57,444.0,0.82,16.0,2,0,3,4
6817,32,Corinthians,7.0,2.0,0.54,394.0,0.79,18.0,1,0,0,2
6817,32,Palmeiras,21.0,7.0,0.46,323.0,0.78,12.0,2,0,3,9
6820,32,Sao Paulo,13.063829787234043,4.403225806451613,0.5421808510638297,456.5425531914894,0.8173936170212766,16.085106382978722,0,0,0,0
6820,32,Athletico-PR,13.117647058823529,4.385542168674699,0.5105882352941177,435.6941176470588,0.8134117647058824,15.48235294117647,0,0,0,0
6818,32,Fluminense,14.0,5.0,0.61,621.0,0.86,9.0,2,0,0,3
6818,32,Internacional,15.0,5.0,0.39,408.0,0.81,16.0,3,0,1,4
6819,32,Atletico-MG,17.0,5.016304347826087,0.41,302.0,0.76,12.0,1,0,0,8
6819,32,Cruzeiro,16.0,2.0,0.59,426.0,0.79,9.0,1,0,1,4
6821,32,Bahia,9.0,2.0,0.33,278.0,0.68,11.0,0,0,0,2
6821,32,Flamengo,21.0,8.0,0.67,526.0,0.85,10.0,1,0,3,11
6822,32,Gremio,7.0,2.0,0.52,477.0,0.87,13.0,2,0,0,2
6822,32,Chapecoense,17.0,2.0,0.48,425.0,0.89,10.0,2,0,0,5
6823,32,Fortaleza,9.0,2.0,0.36,283.0,0.74,13.0,4,0,0,3
6823,32,Ceara,15.0,3.0,0.64,483.0,0.84,17.0,4,0,0,8
6824,32,CSA,20.0,5.0,0.59,472.0,0.86,17.0,1,1,4,5
6824,32,Vasco,8.0,6.0,0.41,337.0,0.82,18.0,2,0,0,3
6825,32,Botafogo-RJ,17.0,4.0,0.37,295.0,0.78,19.0,4,0,1,4
6825,32,Avai,17.0,5.0,0.63,502.0,0.85,16.0,2,1,1,4
6826,34,Vasco,9.0,6.0,0.32,245.0,0.71,25.0,5,0,1,4
6826,34,Flamengo,11.0,4.0,0.68,513.0,0.84,23.0,6,0,0,5
6836,33,Santos,16.0,3.0,0.41,320.0,0.77,14.0,0,0,0,3
6836,33,Sao Paulo,15.0,4.0,0.59,463.0,0.81,25.0,3,0,4,4
6837,33,Fluminense,15.0,4.0,0.54,504.0,0.82,15.0,2,0,0,1
6837,33,Atletico-MG,13.0,5.0,0.46,423.0,0.82,15.0,3,0,3,2
6841,33,Botafogo-RJ,12.701986754966887,4.123287671232877,0.48039735099337755,402.05960264900665,0.7975496688741722,14.172185430463577,0,0,0,0
6841,33,Athletico-PR,13.117647058823529,4.385542168674699,0.5105882352941177,435.6941176470588,0.8134117647058824,15.48235294117647,0,0,0,0
6838,33,Gremio,22.0,6.0,0.69,559.0,0.84,9.0,1,0,3,10
6838,33,Flamengo,9.0,5.0,0.31,270.0,0.68,15.0,2,1,0,0
6839,33,Bahia,15.0,5.0,0.45,404.0,0.84,17.0,2,0,1,2
6839,33,Palmeiras,22.0,5.0,0.55,481.0,0.87,16.0,0,0,0,4
6840,33,Ceara,15.0,6.0,0.6,508.0,0.85,15.0,1,0,2,5
6840,33,Chapecoense,12.0,5.0,0.4,325.0,0.8,13.0,2,0,0,6
6842,33,Corinthians,14.0,3.0,0.49,411.0,0.77,9.0,0,0,2,5
6842,33,Internacional,13.0,2.0,0.51,421.0,0.75,19.0,2,0,0,3
6843,33,Fortaleza,15.0,6.0,0.64,516.0,0.88,10.0,0,0,0,4
6843,33,CSA,8.0,2.0,0.36,294.0,0.81,20.0,1,0,1,3
6844,33,Vasco,9.0,3.0,0.47,360.0,0.78,22.0,2,0,3,3
6844,33,Goias,21.0,6.0,0.53,384.0,0.78,16.0,2,0,1,16
6845,33,Cruzeiro,16.0,3.0,0.73,573.0,0.86,14.0,3,0,0,17
6845,33,Avai,10.0,4.0,0.27,223.0,0.65,20.0,2,0,0,2
6827,34,Cruzeiro,9.0,2.0,0.43,356.0,0.78,19.0,2,0,1,4
6827,34,Santos,25.0,11.0,0.57,456.0,0.83,16.0,2,0,4,10
6829,34,Atletico-MG,15.263440860215054,5.016304347826087,0.5660752688172044,500.89784946236557,0.8338709677419355,14.510752688172044,0,0,0,0
6829,34,Athletico-PR,13.117647058823529,4.385542168674699,0.5105882352941177,435.6941176470588,0.8134117647058824,15.48235294117647,0,0,0,0
6828,34,Palmeiras,17.0,6.0,0.39,376.0,0.78,14.0,2,0,1,4
6828,34,Gremio,7.0,3.0,0.61,609.0,0.85,14.0,3,0,1,4
6830,34,Goias,13.0,5.0,0.47,367.0,0.82,14.0,2,0,2,4
6830,34,Bahia,10.0,3.0,0.53,415.0,0.78,23.0,2,0,0,5
6831,34,Botafogo-RJ,8.0,5.0,0.28,239.0,0.64,11.0,4,0,2,2
6831,34,Corinthians,25.0,5.0,0.72,597.0,0.88,19.0,2,0,2,8
6833,34,Internacional,23.0,6.0,0.61,539.0,0.86,16.0,4,0,0,9
6833,34,Fortaleza,6.0,3.0,0.39,366.0,0.79,12.0,2,0,3,3
6834,34,Chapecoense,15.0,2.0,0.42,360.0,0.75,15.0,1,1,0,4
6834,34,Avai,13.0,2.0,0.58,490.0,0.83,11.0,0,1,0,4
6832,34,Sao Paulo,6.0,2.0,0.51,479.0,0.83,16.0,1,0,0,5
